TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
110.1719,-7.843,-2.947,2.607,-3.196
110.1758,8.882,3.071,3.697,1.364
110.1797,-11.943,-7.412,-3.306,-0.075
110.1836,5.576,-3.923,-4.939,3.603
110.1875,-4.069,-3.488,-5.741,-5.938
110.1914,-2.887,-3.157,-4.379,-6.352
110.1953,-5.47,-4.729,-0.995,-6.053
110.1992,-3.41,3.569,-2.261,10.896
110.2031,11.439,9.793,8.635,23.342
110.207,-6.819,-1.291,-6.118,21.386
110.2109,3.89,16.837,9.393,-2.964
110.2148,2.864,13.388,11.845,12.094
110.2188,14.712,-1.648,2.731,-4.688
110.2227,6.844,2.104,0.787,-17.695
110.2266,15.496,-4.183,2.756,11.679
110.2305,0.69,-3.866,12.537,-18.42
110.2344,-8.469,-9.448,0.606,-11.25
110.2383,14.719,0.747,10.825,-4.764
110.2422,-4.53,-0.045,11.479,16.252
110.2461,-7.11,11.015,-19.906,-4.333
110.25,-2.141,-3.962,-2.167,-2.701
110.2539,-6.72,-6.685,-7.526,-1.86
110.2578,-3.621,-3.153,-3.793,-13.73
110.2617,-15.269,-13.068,-10.93,-1.169
110.2656,-6.993,-19.879,-1.765,-6.773
110.2695,8.253,-5.634,3.811,4.742
110.2734,-8.42,-5.244,0.475,-19.572
110.2773,-7.145,-13.496,2.293,-5.152
110.2812,-18.647,1.147,1.818,10.761
110.2852,-3.229,-12.284,7.199,5.399
110.2891,-11.992,-8.917,8.391,-4.467
110.293,-8.79,-3.648,-0.421,2.241
110.2969,10.118,-8.196,0.325,5.912
110.3008,7.877,-8.604,5.978,8.636
110.3047,-3.722,-2.934,4.737,-5.696
110.3086,1.404,-10.742,-2.526,12.373
110.3125,2.55,-18.995,1.842,30.938
110.3164,-0.98,5.198,12.679,20.896
110.3203,-4.64,-0.605,1.774,-2.935
110.3242,-6.672,-1.764,16.305,-2.267
110.3281,12.899,7.357,-20.046,2.308
110.332,-9.01,-5.621,11.42,12.736
110.3359,-15.49,15.004,6.903,1.702
110.3398,-19.1,-3.335,9.389,8.675
110.3438,2.492,6.664,8.404,-4.712
110.3477,-7.831,19.556,5.385,-6.236
110.3516,-21.693,27.404,12.374,14.386
110.3555,-22.436,-5.346,13.308,0.839
110.3594,-12.114,-11.262,8.978,-16.573
110.3633,-10.696,0.56,-5.58,-7.533
110.3672,-8.877,7.49,1.959,-0.56
110.3711,-6.761,4.234,2.938,-10.483
110.375,5.004,-1.748,13.301,-8.202
110.3789,-2.044,21.214,13.72,-12.995
110.3828,0.109,1.829,6.055,2.236
110.3867,16.93,9.85,9.814,-4.658
110.3906,-10.662,-1.827,1.418,-0.492
110.3945,0.986,-6.659,7.024,-10.819
110.3984,4.283,-5.361,3.608,-1.556
110.4023,17.455,1.926,9.878,-2.701
110.4062,8.386,-8.361,13.316,11.762
110.4102,15.389,-6.22,13.557,7.737
110.4141,12.421,-6.253,-12.503,4.853
110.418,-2.05,-6.346,-0.056,-19.802
110.4219,21.034,-1.548,-11.353,-7.068
110.4258,-8.228,2.966,8.225,5.247
110.4297,8.177,0.549,22.336,2.478
110.4336,14.271,9.014,8.92,-7.27
110.4375,9.12,-9.184,4.604,-6.412
110.4414,-4.284,6.191,18.035,-2.151
110.4453,17.389,-12.349,-5.869,-5.89
110.4492,16.261,-9.315,0.537,-19.91
110.4531,2.094,-11.013,-3.059,5.658
110.457,6.607,-10.934,2.299,-3.135
110.4609,10.632,-5.342,0.315,-5.569
110.4648,-12.547,-20.335,-19.801,-11.222
110.4688,-10.365,-9.222,3.374,-7.994
110.4727,-4.538,4.807,-20.228,-10.029
110.4766,-2.913,9.818,2.355,-10.078
110.4805,5.584,-6.984,-22.029,-0.315
110.4844,3.267,-4.327,0.522,-5.796
110.4883,13.958,8.972,-1.103,-9.253
110.4922,-0.926,5.857,1.116,19.583
110.4961,5.591,-0.52,-14.964,11.084
110.5,-1.385,7.559,-6.47,-6.371
110.5039,7.979,-5.876,5.589,27.221
110.5078,13.049,13.074,3.652,18.844
110.5117,-4.222,3.421,10.996,-0.391
110.5156,26.2,-4.598,7.628,33.697
110.5195,2.258,-1.19,-13.622,10.262
110.5234,-1.469,0.252,17.032,8.962
110.5273,-3.458,9.981,-2.412,17.072
110.5312,0.053,-1.481,7.985,0.415
110.5352,10.325,23.654,18.159,-3.391
110.5391,-19.302,2.85,-3.133,0.274
110.543,5.767,1.1,2.455,5.177
110.5469,-14.871,2.835,-2.656,3.274
110.5508,-15.221,-9.731,-4.316,-9.049
110.5547,-1.817,-9.494,1.48,17.397
110.5586,-13.207,8.96,-6.822,-5.959
110.5625,-23.766,0.342,-14.988,-6.177
110.5664,-11.65,1.718,-5.083,13.32
110.5703,-17.329,14.952,-0.177,-2.723
110.5742,-15.792,19.277,6.217,-8.645
110.5781,-1.587,12.062,2.094,1.042
110.582,-17.166,14.94,5.061,2.616
110.5859,-0.573,17.927,-12.755,-0.728
110.5898,-11.213,8.834,8.843,-10.974
110.5938,5.648,2.714,4.167,-13.237
110.5977,6.297,11.353,-5.203,6.989
110.6016,1.279,6.435,2.424,16.881
110.6055,10.061,-15.063,-6.904,2.382
110.6094,-2.532,6.421,-13.526,20.689
110.6133,1.427,11.948,13.392,5.645
110.6172,12.584,1.632,24.937,-17.744
110.6211,-6.319,10.029,-19.541,12.326
110.625,-2.092,12.741,10.783,6.665
110.6289,14.794,28.131,-16.202,-3.643
110.6328,5.821,5.008,-9.216,-3.677
110.6367,9.041,14.354,7.56,-2.842
110.6406,5.543,3.401,23.928,-0.338
110.6445,4.127,11.812,-2.759,-10.627
110.6484,-19.099,-8.569,5.063,-3.934
110.6523,2.096,4.347,4.117,-19.168
110.6562,15.537,11.949,11.225,-8.215
110.6602,-14.858,3.265,-7.426,-5.119
110.6641,-1.613,-7.537,13.101,-18.078
110.668,1.168,-10.539,-14.302,-21.54
110.6719,8.311,-6.811,8.522,-2.514
110.6758,11.719,7.554,7.539,-6.916
110.6797,-1.029,-10.601,1.428,5.114
110.6836,-0.775,4.272,-4.818,4.335
110.6875,4.029,9.301,-3.78,-15.439
110.6914,14.466,-11.87,-0.3,10.826
110.6953,0.466,7.515,19.475,0.592
110.6992,-1.627,-12.872,5.724,14.174
110.7031,19.274,-11.496,-0.783,19.705
110.707,18.441,-5.23,17.362,10.081
110.7109,24.017,1.935,11.255,6.026
110.7148,12.216,14.587,0.018,13.452
110.7188,-1.374,11.679,5.058,5.067
110.7227,21.208,9.342,12.853,0.911
110.7266,18.274,6.002,12.889,11.393
110.7305,13.19,-8.532,9.928,18.487
110.7344,4.265,-6.481,12.354,0.593
110.7383,12.134,9.835,-5.377,-18.862
110.7422,8.173,1.045,-12.925,-7.24
110.7461,7.393,0.312,8.271,-2.101
110.75,2.251,4.918,-19.32,-8.195
110.7539,4.109,-17.748,1.581,-2.899
110.7578,-0.418,-7.47,-1.565,-23.01
110.7617,-3.205,-3.957,12.784,-6.271
110.7656,-15.604,-15.052,-2.978,-11.017
110.7695,1.562,13.33,25.62,-15.833
110.7734,-7.683,3.099,-10.633,-13.909
110.7773,-15.688,-12.295,3.543,-16.306
110.7812,-2.734,8.837,-9.427,-15.436
110.7852,-10.236,-7.653,4.688,-14.438
110.7891,-4.012,12.299,5.859,1.828
110.793,2.613,4.509,-11.377,-3.405
110.7969,-2.242,12.969,-5.102,1.353
110.8008,4.222,0.487,-4.816,10.149
110.8047,2.794,2.409,-0.317,5.471
110.8086,12.137,-1.746,-7.919,-3.911
110.8125,12.353,5.58,20.447,3.708
110.8164,9.737,0.393,-1.33,15.787
110.8203,7.987,-7.339,4.206,-4.613
110.8242,-9.973,10.241,-10.352,1.832
110.8281,5.474,16.164,-4.759,8.883
110.832,-11.874,-6.408,-2.632,7.709
110.8359,-11.308,1.576,-2.828,8.288
110.8398,-8.707,3.944,10.413,4.731
110.8438,7.127,7.056,13.529,-11.594
110.8477,-2.384,-3.848,-5.908,-2.077
110.8516,0.063,10.819,3.194,-17.817
110.8555,-4.233,1.32,-1.308,-7.501
110.8594,5.444,-6.332,-25.511,-6.729
110.8633,-16.118,1.052,-21.32,-12.482
110.8672,-8.731,-6.491,-8.074,-14.837
110.8711,-5.772,9.583,0.851,-17.384
110.875,-14.071,11.991,-3.701,-21.998
110.8789,2.641,4.851,-24.719,-14.473
110.8828,-1.899,-9.143,-4.177,7.079
110.8867,-19.111,4.053,-8.422,-0.795
110.8906,-0.307,-9.077,-8.962,10.227
110.8945,5.152,-1.627,2.588,0.407
110.8984,5.515,7.579,-12.179,14.237
110.9023,26.957,4.886,10.045,-13.402
110.9062,7.218,-0.186,-9.861,11.752
110.9102,3.338,-9.702,10.345,21.822
110.9141,10.234,14.065,0.696,14.382
110.918,7.686,2.697,7.661,6.74
110.9219,-6.017,-7.03,0.485,-1.438
110.9258,-6.346,5.334,-12.403,8.473
110.9297,8.276,-3.684,-19.069,-21.376
110.9336,3.653,11.903,-3.045,3.828
110.9375,-14.648,12.741,-4.773,-2.398
110.9414,4.048,-9.987,-2.973,-4.047
110.9453,-8.971,-2.162,-8.005,6.694
110.9492,-8.888,6.394,-3.026,-0.661
110.9531,-1.229,11.434,-14.921,2.966
110.957,20.81,5.418,-16.868,-7.825
110.9609,-7.344,-6.807,6.093,6.706
110.9648,-20.822,4.9,19.292,4.326
110.9688,3.484,-8.216,-1.616,-12.356
110.9727,-11.795,-0.355,13.231,8.628
110.9766,-2.529,2.783,-6.058,0.549
110.9805,-7.334,-23.769,19.325,-0.019
110.9844,-4.581,-5.041,-5.536,17.811
110.9883,-5.991,1.885,1.197,-8.045
110.9922,-14.269,-6.589,-5.182,-16.852
110.9961,7.475,7.623,-2.565,12.867
111.0,2.685,-10.198,7.363,3.401
111.0039,-11.781,-1.911,0.342,12.393
111.0078,2.306,10.856,14.577,12.616
111.0117,15.062,3.539,-6.131,1.671
111.0156,-10.478,1.047,0.411,6.766
111.0195,7.171,-1.82,-1.502,14.299
111.0234,-5.309,-2.248,8.636,1.47
111.0273,-5.262,-7.357,26.867,5.334
111.0312,4.282,-4.836,6.509,9.762
111.0352,-5.452,-10.484,9.23,-6.524
111.0391,-3.764,-8.547,19.053,-3.222
111.043,-10.725,-0.035,1.729,11.152
111.0469,-2.92,-10.023,1.655,-13.464
111.0508,7.641,-5.479,-0.777,-13.758
111.0547,2.917,-2.264,1.725,-0.012
111.0586,1.597,-14.799,-3.505,-1.414
111.0625,3.433,-8.33,-11.748,-7.481
111.0664,1.814,-17.928,-6.489,-22.517
111.0703,-10.37,-5.09,-11.392,-6.534
111.0742,-13.004,-5.91,-1.086,-20.087
111.0781,5.812,-9.267,20.833,-14.255
111.082,-16.247,-10.013,0.677,-1.432
111.0859,3.022,-29.464,-3.857,4.289
111.0898,-9.81,-10.359,-7.375,-24.84
111.0938,-11.548,-9.383,14.783,6.668
111.0977,7.636,-8.788,-3.375,12.232
111.1016,5.406,0.377,12.404,15.412
111.1055,10.801,-0.505,12.543,19.196
111.1094,2.73,0.674,9.788,13.487
111.1133,15.088,11.631,4.22,4.392
111.1172,5.053,-8.863,6.12,-17.693
111.1211,-4.503,-5.486,12.444,-6.309
111.125,17.587,-0.529,11.811,14.331
111.1289,17.352,5.957,8.317,4.837
111.1328,6.475,7.037,18.085,9.082
111.1367,10.113,2.591,-8.29,-2.374
111.1406,-3.955,-5.012,5.893,1.455
111.1445,4.197,4.049,2.535,10.963
111.1484,3.344,-13.761,-8.652,5.788
111.1523,-7.727,-9.803,-12.735,-10.201
111.1562,-17.004,8.935,0.66,6.712
111.1602,-13.423,-5.547,7.705,-16.626
111.1641,10.315,5.834,-6.414,-8.838
111.168,-15.224,-5.308,6.247,-20.513
111.1719,-11.884,-5.08,2.662,-5.843
111.1758,0.787,4.737,-3.066,-15.265
111.1797,-10.354,-7.146,-0.809,-1.415
111.1836,1.828,8.207,5.151,8.037
111.1875,-10.993,9.029,-4.636,11.047
111.1914,12.355,-1.348,-1.489,-1.095
111.1953,-5.557,5.787,-14.839,2.262
111.1992,8.819,-6.142,-4.485,-5.938
111.2031,16.398,-8.19,-7.715,9.355
111.207,-9.292,7.267,-10.258,27.518
111.2109,-5.546,-8.125,3.83,14.817
111.2148,9.498,2.048,-9.232,25.428
111.2188,4.616,-14.793,-11.935,7.284
111.2227,-4.551,2.651,-0.986,1.574
111.2266,13.227,-2.232,2.256,8.471
111.2305,-3.289,-5.324,-3.111,1.65
111.2344,0.786,-15.2,-2.37,-0.529
111.2383,8.437,13.721,14.886,4.878
111.2422,3.067,3.768,1.805,4.945
111.2461,3.375,3.263,1.333,-1.545
111.25,6.179,17.306,2.471,3.002
111.2539,6.436,-1.995,-3.372,-10.834
111.2578,8.07,-10.626,-20.542,-10.187
111.2617,-12.014,9.441,10.363,4.377
111.2656,-21.527,2.443,0.866,-2.653
111.2695,-21.721,-12.822,-10.266,-7.49
111.2734,-4.69,-1.43,6.238,-8.449
111.2773,-9.952,-10.818,0.235,-5.113
111.2812,-0.02,-2.456,-2.868,2.309
111.2852,-18.041,2.933,-2.235,-6.776
111.2891,-2.491,1.238,-0.85,12.775
111.293,17.447,-13.794,21.949,-5.055
111.2969,-0.151,13.919,11.873,9.212
111.3008,11.903,-4.862,1.765,-12.99
111.3047,2.343,15.627,0.009,-8.172
111.3086,22.354,-4.264,7.272,7.564
111.3125,30.213,19.989,6.614,18.478
111.3164,10.298,1.39,-6.116,-0.984
111.3203,12.016,17.22,22.131,2.839
111.3242,21.868,-0.834,4.604,5.792
111.3281,27.995,-1.954,20.01,-0.745
111.332,7.007,6.576,2.287,3.071
111.3359,9.398,16.924,13.582,23.016
111.3398,10.41,-0.87,8.989,13.73
111.3438,7.065,7.015,23.446,5.585
111.3477,13.621,-8.896,10.772,4.497
111.3516,-7.442,-9.445,6.321,11.055
111.3555,-20.603,3.75,-8.589,-5.695
111.3594,3.475,6.066,-5.795,-0.224
111.3633,-8.518,-8.055,-13.166,0.159
111.3672,-1.148,-11.814,-2.895,-1.258
111.3711,-7.689,-7.71,-3.088,-11.361
111.375,-15.258,4.308,-0.768,-4.973
111.3789,-1.494,14.203,-3.568,11.904
111.3828,-16.972,-15.036,7.188,9.034
111.3867,-19.182,12.517,9.55,-7.605
111.3906,-0.637,-20.227,9.748,2.052
111.3945,-13.918,-0.783,12.969,7.619
111.3984,-13.396,-0.735,-13.29,-5.7
111.4023,-3.026,-4.506,2.65,-3.382
111.4062,11.485,0.043,-3.204,4.175
111.4102,-3.568,-3.151,6.361,7.601
111.4141,-6.453,4.19,-5.501,3.093
111.418,5.132,-1.097,0.113,16.99
111.4219,-7.782,-9.332,10.158,8.438
111.4258,8.224,-9.561,1.704,0.906
111.4297,2.049,-5.86,-4.828,4.195
111.4336,-7.778,-1.42,-4.585,-0.775
111.4375,-20.292,-17.148,4.128,-13.035
111.4414,-4.546,-18.308,-14.58,-8.435
111.4453,-12.077,0.425,-6.78,0.999
111.4492,-12.0,2.06,-1.983,-2.973
111.4531,-11.196,10.043,2.755,-20.794
111.457,0.522,-5.464,-7.087,7.427
111.4609,-15.05,21.328,-24.539,2.262
111.4648,-5.597,13.361,-6.363,2.842
111.4688,4.09,5.154,-0.455,8.067
111.4727,-13.031,-2.695,-11.355,-13.15
111.4766,-5.611,-9.396,4.433,-11.248
111.4805,-3.511,7.423,5.902,-2.021
111.4844,11.047,-6.658,8.016,-12.067
111.4883,-2.561,-10.722,8.967,-2.924
111.4922,-13.252,-4.182,1.709,-7.431
111.4961,-0.9,16.625,-9.263,19.876
111.5,4.573,13.291,-14.868,7.952
111.5039,0.226,2.732,4.326,-22.051
111.5078,14.427,-15.886,-3.146,14.895
111.5117,-3.45,-1.465,5.989,34.074
111.5156,-4.517,-5.21,2.977,2.682
111.5195,9.883,-2.567,24.461,7.443
111.5234,8.915,5.852,-2.321,24.62
111.5273,-5.8,-2.7,2.333,3.337
111.5312,1.79,0.702,4.677,9.907
111.5352,-12.654,-8.634,10.903,2.768
111.5391,-1.128,1.804,1.843,-5.058
111.543,8.725,12.17,2.836,0.117
111.5469,0.989,3.842,-14.898,-9.883
111.5508,6.91,14.41,0.586,-22.69
111.5547,-6.289,12.0,-10.149,-8.838
111.5586,-18.49,-12.921,13.621,-8.289
111.5625,-11.03,-12.241,-2.363,-2.72
111.5664,-16.855,8.986,7.523,-10.951
111.5703,-16.919,-18.997,-13.896,-12.72
111.5742,-10.319,8.454,-17.633,-0.67
111.5781,-18.369,-2.359,-13.144,-14.707
111.582,-1.035,-13.124,-12.013,-6.182
111.5859,-5.254,-15.479,-12.873,1.089
111.5898,-2.931,-4.776,-7.538,-6.131
111.5938,-2.73,10.158,-13.043,20.72
111.5977,-2.958,-10.088,-7.272,3.702
111.6016,-5.954,-6.091,5.1,7.387
111.6055,-3.791,-2.943,2.127,10.72
111.6094,6.579,6.389,4.742,-1.963
111.6133,9.109,5.286,14.242,15.007
111.6172,7.455,-0.548,10.409,-4.878
111.6211,8.558,-10.449,2.447,12.04
111.625,-4.413,0.156,8.312,7.018
111.6289,-22.023,14.349,-6.726,-4.564
111.6328,11.932,10.308,5.748,13.443
111.6367,7.026,-1.652,-0.204,6.653
111.6406,-17.636,14.072,4.863,-2.241
111.6445,-5.101,4.721,9.1,2.596
111.6484,3.5,-8.761,-16.294,2.13
111.6523,-7.814,-2.795,6.421,-6.789
111.6562,-10.072,5.426,6.372,-9.075
111.6602,-0.385,6.376,0.444,-10.607
111.6641,-10.662,14.937,-4.704,-7.376
111.668,-1.843,17.408,5.012,-12.642
111.6719,-2.721,1.791,7.226,-9.506
111.6758,-8.236,8.006,6.661,-12.782
111.6797,-4.335,1.2,3.825,-33.357
111.6836,-9.193,-2.101,1.696,-18.985
111.6875,-5.054,4.713,6.081,5.529
111.6914,1.008,10.48,1.62,5.011
111.6953,-7.595,16.251,-3.188,11.884
111.6992,5.943,8.194,-6.548,-3.102
111.7031,9.578,14.221,0.786,7.106
111.707,18.006,-10.715,-2.47,13.666
111.7109,-0.222,-13.428,14.607,8.32
111.7148,-3.062,3.018,-19.843,7.69
111.7188,6.907,6.232,-5.173,0.586
111.7227,9.487,2.599,-4.6,20.766
111.7266,5.594,9.431,4.663,5.399
111.7305,-3.587,3.501,-6.134,0.142
111.7344,18.912,7.156,0.414,6.714
111.7383,-6.251,-0.642,-4.331,3.951
111.7422,9.352,-8.276,-13.279,31.881
111.7461,6.755,5.877,-1.532,2.701
111.75,-1.992,-12.138,-10.639,-7.141
111.7539,4.527,-4.766,-18.831,-12.229
111.7578,1.366,2.634,4.664,-11.813
111.7617,-8.178,9.556,-10.005,-10.451
111.7656,-18.031,-4.897,-10.866,5.594
111.7695,15.889,-4.576,8.701,-7.442
111.7734,-12.889,-8.099,-14.588,-6.525
111.7773,-0.668,5.23,-12.221,-4.607
111.7812,-3.337,4.673,-21.583,-1.372
111.7852,-20.379,0.714,-8.781,-19.367
111.7891,-7.995,0.719,1.515,-5.232
111.793,4.28,19.096,-3.639,-9.976
111.7969,6.873,-4.008,-9.816,-8.133
111.8008,12.448,15.929,7.918,-7.285
111.8047,10.036,6.466,6.098,1.12
111.8086,7.689,21.016,1.356,7.753
111.8125,16.414,2.882,8.51,3.214
111.8164,-0.756,0.377,18.148,-5.385
111.8203,8.191,6.568,7.448,8.463
111.8242,15.443,16.371,-3.694,5.842
111.8281,15.477,2.627,9.748,-0.743
111.832,8.139,-3.01,26.149,3.149
111.8359,9.891,16.457,-4.392,11.572
111.8398,-4.388,19.879,12.282,0.778
111.8438,10.81,15.018,8.76,-5.455
111.8477,20.608,-3.168,-1.628,-8.013
111.8516,-1.832,-8.912,-7.08,-6.785
111.8555,-12.876,12.488,-0.263,-19.144
111.8594,-23.285,-11.962,4.047,6.312
111.8633,-14.75,-16.579,2.823,-9.998
111.8672,-15.818,13.127,12.702,-13.133
111.8711,-5.859,-8.133,15.364,-12.132
111.875,-16.125,-8.766,10.699,-6.885
111.8789,-13.083,-16.742,-1.861,-7.741
111.8828,0.664,1.04,10.506,-3.176
111.8867,-6.951,1.433,8.325,-3.895
111.8906,-2.883,-15.834,2.824,-6.517
111.8945,-10.525,-0.448,7.118,14.756
111.8984,1.209,-8.16,-15.787,-2.106
111.9023,9.044,11.021,3.317,-5.777
111.9062,-10.747,-4.008,0.174,5.862
111.9102,7.244,-21.978,0.336,5.91
111.9141,-17.717,-0.325,18.335,7.333
111.918,-8.753,9.005,8.657,15.18
111.9219,10.837,-5.063,4.928,16.646
111.9258,-13.832,-17.429,0.25,-13.706
111.9297,0.441,4.747,7.33,0.269
111.9336,-1.494,-7.119,5.936,-14.347
111.9375,9.045,-8.745,8.409,3.653
111.9414,-12.951,-9.313,-7.57,4.632
111.9453,-7.417,1.151,6.015,0.469
111.9492,9.051,-13.124,3.269,-8.722
111.9531,-3.799,-1.33,23.056,9.217
111.957,-25.657,-21.972,-1.43,0.605
111.9609,15.249,4.438,3.278,-10.488
111.9648,-5.902,2.672,-5.128,13.946
111.9688,-14.03,-7.042,-6.026,-0.78
111.9727,-7.153,-10.337,4.914,-10.576
111.9766,-6.117,-1.171,2.317,-10.747
111.9805,-27.952,1.719,11.487,10.162
111.9844,0.92,-0.772,5.467,0.691
111.9883,11.053,-13.595,-4.766,-24.62
111.9922,4.699,0.768,2.954,16.02
111.9961,10.69,7.198,-9.077,12.155
112.0,-0.905,-0.934,-12.535,0.885
112.0039,5.941,11.441,9.366,5.118
112.0078,7.526,-0.836,5.013,4.313
112.0117,5.016,8.728,14.23,4.2
112.0156,-0.188,12.225,3.542,7.426
112.0195,-3.659,32.962,9.103,8.327
112.0234,10.041,-2.216,-7.913,26.234
112.0273,3.536,-2.001,8.687,27.653
112.0312,4.513,-5.801,4.367,24.613
112.0352,7.922,-8.654,-2.427,17.703
112.0391,5.575,-17.354,-2.747,25.434
112.043,1.687,-12.969,4.862,0.187
112.0469,11.014,-21.905,4.616,0.127
112.0508,9.077,6.289,5.781,1.479
112.0547,-17.161,-11.711,12.27,-13.339
112.0586,-12.252,-12.218,2.405,-17.512
112.0625,-7.361,-6.891,-20.372,5.416
112.0664,7.268,-10.371,-21.064,7.627
112.0703,-10.064,-12.261,3.115,-0.946
112.0742,-12.545,-5.592,-8.53,16.019
112.0781,5.469,7.149,-14.241,-5.748
112.082,-15.497,-5.316,3.787,5.075
112.0859,-7.954,0.486,-11.165,2.05
112.0898,8.984,10.676,16.071,-18.739
112.0938,6.829,0.639,-13.624,-0.364
112.0977,-3.401,10.491,-10.062,5.055
112.1016,6.714,5.753,7.069,14.43
112.1055,-4.059,1.456,-1.242,-3.593
112.1094,0.932,-16.203,-2.936,12.674
112.1133,-3.741,12.436,0.947,14.811
112.1172,-17.024,17.609,-5.062,-11.552
112.1211,12.051,-2.819,-2.7,11.127
112.125,2.315,1.654,-11.039,1.878
112.1289,6.549,-3.724,-8.25,5.296
112.1328,10.27,5.307,5.683,-1.669
112.1367,-9.828,14.59,11.778,-1.279
112.1406,4.65,-2.793,1.869,-5.864
112.1445,4.651,7.734,-12.006,-10.913
112.1484,6.334,8.643,10.706,-9.653
112.1523,-30.177,10.165,-9.111,-10.933
112.1562,-6.218,0.7,4.927,-6.441
112.1602,-11.838,-9.212,-14.27,-12.48
112.1641,-6.315,7.303,2.702,-8.122
112.168,-10.077,7.603,10.313,-22.001
112.1719,-17.197,9.595,3.904,-15.432
112.1758,-12.637,-10.327,4.313,-25.848
112.1797,8.056,-7.309,4.354,-10.105
112.1836,-13.561,4.476,5.579,0.823
112.1875,-9.288,14.422,20.809,5.773
112.1914,-0.027,-0.934,14.535,-1.795
112.1953,-17.133,9.521,-3.097,-4.902
112.1992,0.88,1.321,0.734,3.08
112.2031,-8.842,1.315,12.408,-6.888
112.207,5.896,13.485,21.839,2.843
112.2109,8.109,15.596,7.538,5.374
112.2148,-11.697,12.387,13.526,10.774
112.2188,14.936,5.155,0.062,-2.721
112.2227,9.383,9.497,-4.378,10.395
112.2266,3.818,8.921,3.261,14.361
112.2305,-5.737,16.299,11.898,-10.001
112.2344,-10.032,13.589,5.972,13.912
112.2383,-1.696,-9.768,4.765,5.099
112.2422,-5.469,10.838,3.095,13.592
112.2461,-4.744,-6.335,-7.536,2.856
112.25,9.413,-4.209,-10.047,12.723
112.2539,-7.924,-3.884,-1.545,13.684
112.2578,8.036,-6.751,2.173,3.919
112.2617,-11.598,-0.214,-2.702,-0.745
112.2656,-22.365,-12.357,-15.309,-1.349
112.2695,-25.692,6.025,-7.883,-3.097
112.2734,-15.324,-5.026,-12.274,-16.315
112.2773,-12.902,15.063,-16.21,-16.783
112.2812,-11.462,-4.565,1.486,5.199
112.2852,-16.737,10.611,-5.722,-4.924
112.2891,13.938,-13.687,-4.629,-3.514
112.293,5.352,6.613,2.236,2.231
112.2969,2.126,-32.478,-6.931,12.521
112.3008,7.656,4.341,10.174,-3.695
112.3047,7.968,-10.854,3.773,-0.203
112.3086,6.882,16.751,-11.912,23.304
112.3125,1.219,14.663,-7.713,-11.826
112.3164,-6.8,-13.521,13.661,13.795
112.3203,5.147,14.487,4.542,13.855
112.3242,-1.835,-5.051,7.549,-5.069
112.3281,1.682,-10.872,12.194,-1.759
112.332,-6.157,5.819,-6.741,11.27
112.3359,18.848,-2.522,0.543,-12.543
112.3398,2.682,8.622,22.681,-7.445
112.3438,7.427,2.128,-13.499,-18.253
112.3477,2.078,-2.797,9.08,-9.771
112.3516,-14.931,-5.662,1.795,7.276
112.3555,-1.634,18.094,0.957,-1.716
112.3594,-8.511,-2.268,-3.571,12.37
112.3633,-12.28,-9.402,12.677,-13.499
112.3672,-8.296,0.341,18.962,0.461
112.3711,5.958,-3.839,-12.463,-14.231
112.375,-8.768,10.926,-5.249,-18.66
112.3789,-16.278,-13.185,-1.377,4.362
112.3828,-9.539,17.095,-1.124,-13.897
112.3867,-10.143,-6.629,-1.104,-0.97
112.3906,-4.198,1.407,-9.786,-5.563
112.3945,10.728,1.291,-5.665,-13.199
112.3984,5.134,-1.246,-12.732,0.54
112.4023,-5.188,1.488,3.742,9.629
112.4062,-5.294,-17.634,1.868,-2.067
112.4102,3.594,13.354,-0.177,19.189
112.4141,2.059,7.626,7.593,10.025
112.418,12.924,0.357,5.412,-2.728
112.4219,-1.625,-5.146,12.665,13.447
112.4258,18.48,-4.109,-10.55,-5.118
112.4297,15.529,2.862,21.033,11.478
112.4336,8.186,15.843,-6.146,0.931
112.4375,-8.627,-11.081,-0.096,10.87
112.4414,-9.097,11.16,-6.995,1.755
112.4453,-1.627,3.572,1.889,10.772
112.4492,-11.413,-2.049,-3.232,-11.362
112.4531,-11.158,3.75,-4.927,-1.202
112.457,-15.869,5.011,-6.472,-8.645
112.4609,-19.6,0.946,-7.76,-4.463
112.4648,-27.656,-4.269,-21.516,12.365
112.4688,-22.68,1.273,7.755,-13.405
112.4727,-16.424,-9.13,-3.384,-1.82
112.4766,-12.516,-4.727,6.378,9.613
112.4805,3.089,1.63,9.54,2.135
112.4844,1.937,-5.118,6.258,-1.781
112.4883,11.856,5.347,12.499,5.596
112.4922,18.721,-8.675,10.114,-2.879
112.4961,5.152,4.13,1.144,4.931
112.5,5.172,-4.629,3.808,0.692
112.5039,8.637,-4.146,5.441,-0.388
112.5078,22.787,4.806,12.355,5.771
112.5117,10.862,-8.839,-4.539,2.553
112.5156,10.949,-0.689,-6.277,11.621
112.5195,11.288,1.912,2.481,5.087
112.5234,23.537,2.15,12.267,22.73
112.5273,3.925,5.243,-5.9,6.66
112.5312,-3.149,-9.303,16.403,1.861
112.5352,21.76,8.27,10.074,6.621
112.5391,13.212,-21.491,-11.165,11.153
112.543,12.91,-12.117,-0.946,5.778
112.5469,-7.391,-7.46,10.052,10.24
112.5508,-3.272,-19.379,-9.064,1.264
