TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
93.4141,1.573,11.348,6.558,-9.629
93.418,3.728,7.016,11.026,-0.162
93.4219,12.184,4.816,6.909,13.966
93.4258,3.43,15.151,17.531,2.115
93.4297,-2.423,11.72,8.455,-2.77
93.4336,-1.658,-3.396,2.684,11.451
93.4375,4.948,6.362,12.221,11.172
93.4414,3.201,-0.141,-1.459,2.548
93.4453,0.061,3.609,-9.12,0.671
93.4492,4.99,6.239,-6.292,1.539
93.4531,-3.443,-3.514,-9.94,1.373
93.457,-0.207,3.435,-14.001,-8.427
93.4609,0.035,-0.85,-14.244,3.613
93.4648,5.324,-1.782,-1.604,0.666
93.4688,-10.746,0.266,-7.947,-3.334
93.4727,-3.801,-5.105,-8.477,-4.675
93.4766,1.889,-0.317,-3.411,-2.906
93.4805,-13.528,-11.972,-9.175,-9.298
93.4844,-6.479,0.375,-8.48,-8.178
93.4883,0.62,-9.092,-7.023,-5.146
93.4922,-2.469,-3.315,-11.63,-10.543
93.4961,-7.869,-8.219,-7.89,-8.17
93.5,-7.416,-7.958,-9.579,-12.797
93.5039,-6.668,-2.165,-10.273,0.145
93.5078,-1.858,-6.024,-9.872,-4.024
93.5117,2.319,-7.074,-12.68,-10.101
93.5156,3.685,-8.279,-0.754,-1.395
93.5195,2.195,-0.443,-0.325,-2.703
93.5234,-3.474,-2.978,-2.16,-8.882
93.5273,10.249,-1.496,-5.704,-0.67
93.5312,-3.47,-5.668,1.439,-1.922
93.5352,-0.265,3.93,-8.296,-0.507
93.5391,4.527,6.062,6.31,-2.511
93.543,-0.794,-3.417,1.997,7.759
93.5469,0.682,7.784,-1.415,2.742
93.5508,-2.713,-2.832,7.938,0.065
93.5547,7.55,3.917,13.858,6.077
93.5586,-4.229,8.315,3.844,9.074
93.5625,0.208,4.169,7.618,0.752
93.5664,8.609,-5.573,16.58,0.008
93.5703,3.169,4.021,6.519,-7.418
93.5742,3.732,1.523,12.936,3.813
93.5781,-3.612,17.33,5.138,-1.341
93.582,-3.817,6.952,11.044,-5.134
93.5859,6.122,12.081,5.473,6.102
93.5898,-8.676,5.375,4.735,-2.539
93.5938,-6.492,2.3,8.253,-3.324
93.5977,-4.143,-2.448,9.325,-6.945
93.6016,-2.085,-2.018,3.459,-1.411
93.6055,2.716,-6.749,-1.791,-1.165
93.6094,-2.689,-1.482,4.012,-6.285
93.6133,-1.31,0.108,1.517,-8.952
93.6172,-0.397,8.139,4.682,-3.766
93.6211,3.26,-14.076,2.105,-5.114
93.625,0.948,-2.563,7.279,-3.304
93.6289,12.14,-9.197,0.738,-5.397
93.6328,-5.536,-2.934,-0.965,-6.211
93.6367,3.516,-5.084,-1.003,6.944
93.6406,3.356,-4.909,0.467,-0.528
93.6445,-7.709,-12.702,-4.605,-1.285
93.6484,0.936,-12.769,-2.934,2.863
93.6523,10.569,-11.619,-10.959,-9.09
93.6562,5.404,-9.956,-1.804,-4.752
93.6602,-2.619,-12.093,-9.881,0.229
93.6641,0.282,-6.132,-2.188,1.196
93.668,-6.309,-22.621,-17.625,5.498
93.6719,-6.515,-13.089,-4.226,8.054
93.6758,-0.9,-8.482,-1.96,-6.638
93.6797,2.782,-9.662,-10.283,-2.905
93.6836,0.421,-4.312,-15.048,4.236
93.6875,-0.357,-0.581,-12.374,13.111
93.6914,-2.521,-7.663,-7.592,0.692
93.6953,-3.929,2.603,-10.888,-3.984
93.6992,2.546,-3.384,-10.357,0.548
93.7031,-5.009,9.143,-1.19,2.651
93.707,-10.751,-7.226,-5.238,1.746
93.7109,-2.655,-3.795,-9.024,5.412
93.7148,-2.71,13.389,2.365,6.163
93.7188,1.803,12.115,-3.407,-1.442
93.7227,5.114,8.759,3.995,7.222
93.7266,2.159,8.992,-0.657,10.72
93.7305,4.409,14.386,5.659,10.916
93.7344,0.902,9.164,14.099,5.295
93.7383,4.807,11.799,11.855,12.65
93.7422,0.908,17.284,8.313,9.55
93.7461,8.225,15.989,4.814,8.551
93.75,-0.984,12.3,5.246,25.974
93.7539,-0.05,9.33,12.147,5.674
93.7578,-4.79,11.943,10.313,-3.902
93.7617,8.077,18.458,8.598,9.32
93.7656,6.142,5.37,11.355,10.577
93.7695,1.2,12.241,8.592,2.456
93.7734,12.248,5.518,2.377,2.324
93.7773,-3.034,6.025,-4.846,-7.118
93.7812,3.602,-3.158,-10.369,-2.042
93.7852,-11.509,0.244,-9.747,10.195
93.7891,-2.082,2.466,-8.488,-5.162
93.793,-10.245,8.244,-4.675,-7.295
93.7969,2.953,0.964,-6.893,-2.099
93.8008,-7.943,0.169,-4.498,-3.615
93.8047,-6.181,2.78,-12.281,-1.4
93.8086,-8.122,-7.12,-2.357,-4.999
93.8125,-11.062,-12.628,-10.489,0.041
93.8164,-11.19,0.419,-7.54,-3.84
93.8203,-3.251,-0.617,-5.647,-4.728
93.8242,-3.999,-2.878,1.265,-11.758
93.8281,0.684,-10.836,-4.577,-7.107
93.832,0.469,-4.963,-2.036,4.838
93.8359,2.725,-14.728,-6.203,-9.861
93.8398,-2.286,-15.39,-2.869,-0.037
93.8438,3.536,-5.864,-7.183,-1.759
93.8477,-1.112,-12.049,-17.309,-4.339
93.8516,10.246,-11.692,-16.35,0.368
93.8555,4.106,-12.86,-9.284,4.26
93.8594,13.295,-8.377,-7.817,0.315
93.8633,4.182,-10.377,-1.57,4.212
93.8672,3.6,-12.964,-2.709,-4.595
93.8711,-0.882,1.549,3.346,1.096
93.875,6.055,2.293,-8.452,0.022
93.8789,-3.151,1.522,-0.809,-2.072
93.8828,-2.862,1.994,2.999,-5.788
93.8867,-2.584,11.799,4.464,6.532
93.8906,4.518,18.518,6.364,-2.979
93.8945,-5.102,1.46,-0.39,-1.546
93.8984,14.45,6.614,10.951,-2.422
93.9023,1.22,8.295,6.824,-4.859
93.9062,-3.925,9.681,12.85,8.503
93.9102,5.714,12.318,2.668,0.141
93.9141,2.698,13.324,6.376,10.753
93.918,9.325,6.822,3.701,-0.075
93.9219,0.734,10.152,0.501,-6.405
93.9258,7.975,7.881,-2.279,-5.526
93.9297,1.962,7.867,3.702,9.409
93.9336,2.254,8.669,9.643,7.552
93.9375,11.472,7.972,2.939,-0.203
93.9414,-2.605,15.759,10.497,6.216
93.9453,1.654,13.232,14.034,8.392
93.9492,-1.053,-0.206,0.205,-3.113
93.9531,-7.497,2.184,5.907,-0.113
93.957,-0.215,10.34,-0.554,4.164
93.9609,9.603,1.512,-3.616,2.859
93.9648,3.192,5.324,4.751,-2.397
93.9688,-5.25,3.797,-6.17,-8.757
93.9727,-0.588,-9.679,-6.858,-0.973
93.9766,-2.958,-3.91,-8.711,-0.665
93.9805,-6.195,-11.843,-17.127,-9.212
93.9844,-11.28,-14.127,-15.718,-10.885
93.9883,3.13,-19.89,-7.015,-7.838
93.9922,-3.726,-1.392,-9.565,-13.867
93.9961,-7.153,2.17,-15.951,-5.068
94.0,-10.679,-14.489,-11.673,-7.65
94.0039,-6.061,-14.096,-18.327,-6.044
94.0078,-8.891,-7.527,-10.814,-10.583
94.0117,-3.495,-10.428,-5.462,0.515
94.0156,-14.235,-13.306,-2.907,-10.142
94.0195,-9.624,-7.985,-10.639,-8.2
94.0234,-6.288,-4.417,-6.183,-6.394
94.0273,-1.899,-1.498,0.948,0.041
94.0312,2.329,-2.975,4.11,1.394
94.0352,-2.032,-1.076,0.854,4.498
94.0391,-1.899,5.665,0.745,2.63
94.043,8.16,11.264,-3.261,-2.474
94.0469,4.108,2.936,3.053,8.578
94.0508,3.784,1.302,6.916,2.534
94.0547,4.622,2.723,5.986,9.884
94.0586,-4.642,7.424,5.189,3.405
94.0625,8.61,3.839,13.214,1.359
94.0664,-8.801,-0.256,1.791,6.037
94.0703,0.654,2.879,7.136,16.224
94.0742,5.44,13.413,15.933,5.207
94.0781,1.705,8.641,8.365,5.176
94.082,3.067,5.226,4.22,-0.211
94.0859,-3.364,3.799,6.514,-1.186
94.0898,-6.571,13.105,10.672,7.123
94.0938,3.377,10.16,2.385,-3.355
94.0977,0.62,13.555,1.574,-0.701
94.1016,-7.826,12.368,-6.489,10.139
94.1055,-6.216,9.633,1.8,-1.527
94.1094,2.931,0.145,4.649,8.698
94.1133,-2.377,8.057,9.684,0.207
94.1172,-4.697,-4.452,1.598,4.653
94.1211,1.629,-1.715,-4.526,1.763
94.125,7.215,-3.155,-4.25,6.238
94.1289,7.144,-5.799,-2.27,7.499
94.1328,-7.918,0.544,0.18,-0.521
94.1367,-5.227,0.452,-5.098,-0.814
94.1406,-2.792,-9.917,7.587,7.351
94.1445,2.816,-6.981,-5.483,-0.931
94.1484,-2.855,-3.303,-13.896,-7.837
94.1523,7.813,-14.119,-0.749,-3.346
94.1562,5.144,-5.285,-9.392,1.655
94.1602,-5.322,-12.891,-14.076,3.553
94.1641,-4.51,-5.116,-7.327,-6.595
94.168,-3.221,-10.836,-7.294,-9.487
94.1719,2.287,-14.729,-9.519,-10.842
94.1758,1.087,-9.31,-9.71,-2.484
94.1797,-0.952,-14.085,-3.238,-5.804
94.1836,-6.198,-10.03,-0.988,-13.008
94.1875,-1.558,-9.259,1.081,3.001
94.1914,-8.67,1.545,-6.62,-11.859
94.1953,1.545,6.062,4.852,-2.852
94.1992,-3.851,-2.246,1.719,-2.461
94.2031,7.233,6.327,-0.147,-4.869
94.207,2.961,-5.392,0.358,-5.909
94.2109,-1.958,3.159,2.632,-8.224
94.2148,7.968,5.588,2.606,-6.95
94.2188,1.493,5.789,10.557,-3.684
94.2227,4.373,22.899,7.819,9.744
94.2266,3.666,3.523,14.016,6.561
94.2305,10.099,13.214,9.585,14.06
94.2344,5.363,11.523,4.014,9.688
94.2383,12.106,12.212,10.072,7.914
94.2422,6.442,13.487,9.342,-2.799
94.2461,4.903,15.281,11.507,6.85
94.25,9.975,16.171,3.994,17.463
94.2539,1.561,12.585,6.931,6.249
94.2578,3.623,15.964,6.771,4.869
94.2617,-4.343,11.278,-1.563,4.364
94.2656,9.304,8.962,3.671,11.282
94.2695,7.435,12.115,-2.783,12.513
94.2734,4.138,12.482,7.81,-4.036
94.2773,-1.435,6.134,-6.424,-7.877
94.2812,0.312,3.085,-6.059,-0.719
94.2852,-7.889,-1.574,-0.171,-0.618
94.2891,-3.715,-4.694,-1.606,-8.371
94.293,9.277,-0.877,-10.858,-13.42
94.2969,7.539,-1.711,-12.493,-13.188
94.3008,-5.696,-5.716,-13.402,-9.764
94.3047,-3.904,-2.956,-17.974,-7.754
94.3086,1.635,-4.799,-15.001,-4.939
94.3125,-0.482,-8.146,-8.074,-5.659
94.3164,-2.3,-11.409,-2.19,-7.684
94.3203,-1.408,-9.737,-15.072,-13.662
94.3242,-2.871,-12.728,-10.294,-3.553
94.3281,2.982,-6.08,-13.302,3.706
94.332,-1.079,-9.415,-9.483,-12.762
94.3359,2.628,-16.086,-10.637,-6.314
94.3398,0.171,-18.174,2.525,1.503
94.3438,-11.055,-19.188,-7.04,7.452
94.3477,6.154,-8.596,-3.192,0.219
94.3516,3.279,-6.689,-2.577,3.091
94.3555,-7.864,-13.514,-9.518,2.134
94.3594,5.109,-16.076,-4.446,1.729
94.3633,2.507,-15.388,0.699,2.143
94.3672,-7.474,-13.269,-3.371,2.222
94.3711,2.753,-7.678,-1.479,2.826
94.375,-12.817,-3.783,8.835,-0.133
94.3789,6.55,0.947,11.442,-3.809
94.3828,1.251,0.965,-1.548,-5.032
94.3867,0.432,-4.175,-3.965,-7.277
94.3906,3.635,2.201,9.525,-1.044
94.3945,10.242,0.093,1.4,4.009
94.3984,-5.116,-0.706,5.665,4.057
94.4023,-0.264,4.783,8.442,-0.626
94.4062,0.886,6.617,6.824,-1.806
94.4102,-1.63,9.155,9.685,4.87
94.4141,1.821,6.795,6.757,2.04
94.418,11.896,12.52,9.669,1.239
94.4219,1.801,6.511,17.474,3.225
94.4258,4.531,8.207,6.907,-5.124
94.4297,7.824,8.078,14.692,13.136
94.4336,-6.164,6.447,5.846,-0.028
94.4375,5.238,6.222,12.251,9.57
94.4414,9.036,13.249,3.198,-8.373
94.4453,-5.074,7.746,4.372,2.954
94.4492,1.067,7.44,8.37,-6.122
94.4531,-1.571,8.184,5.763,-5.642
94.457,8.234,0.566,1.625,-0.046
94.4609,1.066,3.89,11.778,-7.254
94.4648,0.156,-1.816,-13.169,-3.201
94.4688,-4.581,4.196,-2.123,-12.114
94.4727,3.528,1.743,-4.524,-0.644
94.4766,-7.042,5.619,-11.51,1.538
94.4805,3.582,-12.1,-6.743,-0.119
94.4844,-2.658,-12.252,-6.799,-3.065
94.4883,-5.939,-11.149,-6.871,-9.632
94.4922,-1.414,-11.407,-0.178,-1.139
94.4961,-6.806,-16.811,-3.091,-4.563
94.5,-5.561,-14.811,-5.095,-9.284
94.5039,-2.255,-22.402,-14.049,-8.073
94.5078,-8.513,-14.371,-6.805,-13.353
94.5117,-3.913,-9.832,-4.03,-1.821
94.5156,-6.147,-8.248,-2.041,3.195
94.5195,-7.729,-13.085,-11.81,4.9
94.5234,-7.018,-8.423,-4.327,-4.814
94.5273,-4.161,-5.549,-4.032,-3.613
94.5312,1.528,-1.937,-1.14,14.156
94.5352,-2.133,-16.47,15.617,3.695
94.5391,7.226,-2.466,9.473,12.615
94.543,1.172,-2.806,4.748,17.477
94.5469,2.759,-3.256,15.827,4.996
94.5508,15.391,0.47,7.1,1.979
94.5547,10.805,8.844,14.332,7.305
94.5586,7.658,-3.045,9.753,3.766
94.5625,17.323,-1.629,13.56,11.484
94.5664,9.151,9.11,-10.162,6.927
94.5703,13.159,12.002,2.86,6.545
94.5742,-5.312,9.226,2.521,5.715
94.5781,4.579,7.805,12.095,5.517
94.582,9.706,4.985,20.282,1.061
94.5859,4.732,7.305,5.674,5.323
94.5898,-6.867,9.386,9.166,0.786
94.5938,11.917,3.155,9.502,-0.232
94.5977,6.761,10.849,8.404,5.046
94.6016,-13.076,14.173,7.392,-5.557
94.6055,0.449,5.653,15.339,-4.434
94.6094,-3.494,4.608,9.361,4.211
94.6133,-0.414,1.836,1.421,8.952
94.6172,-1.543,1.108,-9.096,-7.607
94.6211,-2.465,11.748,-3.576,3.66
94.625,-0.98,2.259,-2.623,7.846
94.6289,-3.841,-5.58,9.259,-1.039
94.6328,-2.739,1.339,0.898,-6.314
94.6367,-1.877,-7.44,-9.284,-8.681
94.6406,-2.82,-6.033,2.78,0.864
94.6445,3.249,6.048,-7.778,-6.085
94.6484,-2.928,-7.428,-2.716,-7.861
94.6523,0.393,0.666,-16.102,5.089
94.6562,-13.982,-3.524,-5.569,-9.104
94.6602,-9.738,-1.952,-10.988,-9.989
94.6641,-13.699,-8.492,-15.72,-4.554
94.668,-10.999,-9.466,-7.403,-11.278
94.6719,-9.348,-9.098,-10.993,-9.547
94.6758,4.019,-6.505,-24.454,-9.356
94.6797,-11.796,-12.493,-9.219,-5.88
94.6836,-13.463,2.117,-0.543,-6.604
94.6875,-8.044,-13.134,-6.677,-6.781
94.6914,-8.315,-11.875,-12.568,-2.484
94.6953,-12.512,-11.15,-14.162,-18.74
94.6992,-1.176,-1.179,-8.142,-3.953
94.7031,-0.396,-1.486,4.099,-6.875
94.707,-4.074,3.983,4.739,-11.353
94.7109,-3.359,-0.765,3.743,6.282
94.7148,-2.483,3.864,3.364,-6.151
94.7188,10.325,4.26,0.73,0.917
94.7227,5.107,6.01,0.491,11.099
94.7266,2.363,1.757,0.475,12.201
94.7305,-0.884,3.638,7.619,-2.012
94.7344,2.805,7.117,4.57,12.095
94.7383,12.815,7.876,6.273,9.736
94.7422,18.922,8.983,4.744,11.653
94.7461,2.712,12.34,9.74,3.26
94.75,15.872,13.522,13.88,12.194
94.7539,5.105,-2.402,6.758,6.714
94.7578,8.441,13.463,14.092,13.768
94.7617,7.182,-4.434,1.18,9.567
94.7656,5.894,9.355,8.099,5.868
94.7695,3.842,1.826,6.056,8.435
94.7734,1.688,20.332,9.787,3.958
94.7773,0.821,5.099,-0.873,0.593
94.7812,3.18,-0.232,8.141,3.514
94.7852,5.005,-0.149,4.083,-0.556
94.7891,-4.594,-2.94,1.682,2.994
94.793,2.307,-2.618,-6.885,-0.732
94.7969,-9.408,-0.484,-3.907,-4.023
94.8008,4.551,3.796,-4.184,-6.76
94.8047,-12.15,-3.927,-2.945,-5.561
94.8086,-1.614,4.337,-8.023,-10.745
94.8125,-5.185,-4.563,-2.539,-7.584
94.8164,-9.126,-2.244,-4.597,-0.97
94.8203,-7.459,0.448,-6.983,-9.725
94.8242,-8.959,1.455,-7.162,-6.162
94.8281,2.915,-9.456,-17.926,-5.415
94.832,-0.615,-7.655,-17.358,-16.633
94.8359,-2.907,-13.779,-8.525,-17.592
94.8398,-0.876,-6.04,-21.954,-10.341
94.8438,-1.336,-13.243,-13.209,-2.386
94.8477,0.391,-10.8,-6.441,-10.996
94.8516,-1.043,-4.816,-10.336,-10.18
94.8555,-2.995,-1.395,-3.256,-2.161
94.8594,0.391,-2.554,-7.415,2.473
94.8633,1.673,-12.947,-0.94,0.865
94.8672,-7.169,-5.28,9.088,9.041
94.8711,-7.413,-7.848,-1.093,-9.698
94.875,-0.356,8.097,5.609,0.429
94.8789,-3.082,4.666,-5.058,-1.626
94.8828,1.503,-3.231,-6.496,5.82
94.8867,-3.675,-0.315,10.584,-4.462
94.8906,6.783,1.486,7.631,1.973
94.8945,1.186,5.024,-0.989,-2.406
94.8984,2.28,5.681,8.877,-0.188
94.9023,-4.442,7.551,2.63,-3.746
94.9062,3.861,9.274,-0.178,-6.182
94.9102,0.704,1.856,7.937,0.971
94.9141,-2.26,8.031,7.656,3.356
94.918,3.447,3.0,14.334,2.638
94.9219,5.385,3.856,8.303,8.532
94.9258,-0.155,4.317,9.972,4.262
94.9297,9.031,4.94,15.639,9.005
94.9336,-0.41,7.848,3.262,6.624
94.9375,-0.494,10.438,7.983,8.933
94.9414,2.155,11.734,8.246,9.163
94.9453,-0.078,4.108,4.832,-0.351
94.9492,6.151,-9.66,11.69,5.081
94.9531,-4.405,5.49,1.844,9.067
94.957,-0.167,1.924,7.087,5.778
94.9609,-5.967,-4.488,-0.399,0.8
94.9648,-6.92,-7.605,4.593,2.789
94.9688,-0.619,1.888,0.073,-10.149
94.9727,-1.875,-3.382,0.007,2.531
94.9766,-1.88,-4.186,-1.846,-10.571
94.9805,-1.838,-13.546,-3.457,-8.46
94.9844,-5.682,-0.058,-4.962,-12.034
94.9883,-0.466,-5.734,1.06,-11.828
94.9922,-5.261,-15.718,-0.353,-17.586
94.9961,3.948,-8.415,-5.257,-8.548
95.0,-4.509,-7.92,-9.538,-9.831
95.0039,-0.331,-2.837,-15.31,-2.817
95.0078,-7.964,-8.185,-5.095,-6.544
95.0117,-10.71,-4.917,-12.484,-7.758
95.0156,4.075,-5.221,-2.527,-11.522
95.0195,-12.22,-2.928,-2.547,9.633
95.0234,1.046,-6.285,1.202,1.863
95.0273,-8.356,-7.456,-2.864,5.68
95.0312,-4.155,-14.364,2.674,-2.961
95.0352,13.128,1.435,6.674,6.112
95.0391,7.837,-2.557,3.244,6.596
95.043,9.065,1.628,0.952,8.294
95.0469,7.683,-0.356,-0.861,4.668
95.0508,16.015,8.538,15.91,8.029
95.0547,4.332,6.642,6.009,18.898
95.0586,4.182,6.201,7.306,20.546
95.0625,2.501,16.109,15.074,10.73
95.0664,11.569,12.732,9.534,14.216
95.0703,3.509,15.708,12.993,16.522
95.0742,5.833,14.37,15.197,15.418
95.0781,5.097,16.998,22.081,7.105
95.082,-4.186,17.511,9.667,10.626
95.0859,-2.298,12.859,5.085,10.262
95.0898,4.448,3.928,2.749,5.231
95.0938,2.098,19.062,6.592,9.996
95.0977,-9.927,12.37,3.811,7.976
95.1016,3.67,6.621,2.846,-3.66
95.1055,-2.951,4.211,8.757,12.024
95.1094,2.634,-2.754,1.252,1.919
95.1133,-3.902,0.089,-0.165,-1.376
95.1172,4.011,-3.178,-0.41,-8.038
95.1211,4.346,-14.627,-1.578,-1.252
95.125,-1.07,-4.363,-4.982,7.566
95.1289,-5.205,-6.051,-1.062,-1.175
95.1328,2.426,1.161,-10.519,10.017
95.1367,9.821,-4.136,-4.096,-2.15
95.1406,5.132,-8.184,-8.309,2.292
95.1445,-7.714,-8.676,-3.842,-4.288
95.1484,1.142,-7.059,0.371,10.62
95.1523,-7.949,-11.213,-6.265,-3.602
95.1562,10.812,-13.419,-10.85,-6.39
95.1602,-2.38,-11.858,-20.013,0.792
95.1641,-3.262,-6.385,-8.385,-4.506
95.168,3.545,-14.3,-15.395,1.118
95.1719,13.07,-8.867,-13.716,3.041
95.1758,4.75,-0.435,-13.562,-5.865
95.1797,-11.858,-4.112,-5.048,-11.949
95.1836,-3.123,-9.713,-12.128,-10.32
95.1875,0.588,3.642,-11.29,-8.884
95.1914,-3.029,-0.444,-3.879,-16.092
95.1953,-8.599,-4.411,-12.593,-6.061
95.1992,-2.331,-4.637,-1.377,-4.269
95.2031,-2.31,10.807,2.838,0.706
95.207,-3.571,-7.778,0.378,-2.748
95.2109,0.052,-4.382,-0.953,-8.422
95.2148,-2.585,-4.204,4.332,-1.751
95.2188,-6.226,2.7,8.496,0.51
95.2227,8.925,7.041,3.917,6.737
95.2266,0.763,3.139,16.178,-1.151
95.2305,0.464,4.108,4.644,3.043
95.2344,-4.087,7.25,12.006,3.39
95.2383,-7.103,5.008,11.247,11.193
95.2422,4.031,12.696,-1.483,10.64
95.2461,2.986,11.526,11.261,5.333
95.25,-2.054,9.418,5.753,8.375
95.2539,-6.42,7.161,6.904,4.624
95.2578,-1.714,11.405,-2.066,2.316
95.2617,-1.906,18.29,9.121,5.502
95.2656,-10.339,5.672,7.956,5.168
95.2695,2.138,16.688,2.52,-7.258
95.2734,4.836,12.126,-10.068,1.909
95.2773,8.429,9.48,11.862,-8.193
95.2812,-4.936,11.787,-2.776,2.288
95.2852,2.584,11.241,-7.043,-0.547
95.2891,-2.019,5.756,-3.663,1.28
95.293,-6.433,-3.193,-3.216,-2.492
95.2969,-8.446,2.279,-17.697,-2.585
95.3008,-9.551,0.22,-1.036,-12.834
95.3047,-10.616,-1.062,-10.947,3.071
95.3086,-0.676,12.009,-3.054,3.514
95.3125,-7.457,-0.644,-7.507,-3.291
95.3164,-7.086,5.155,-9.549,3.558
95.3203,-10.328,4.581,-11.536,-1.383
95.3242,-1.252,-7.174,0.354,0.146
95.3281,-2.107,-3.887,2.61,6.266
95.332,-6.046,8.056,-9.613,0.465
95.3359,0.013,4.8,-7.847,0.848
95.3398,0.555,-6.673,3.348,-4.701
95.3438,8.671,-2.971,-3.156,1.542
95.3477,-3.075,-6.864,-1.134,-0.322
95.3516,-1.91,-3.25,-1.161,-11.648
95.3555,3.708,-5.235,0.344,-7.224
95.3594,-0.93,-8.994,-7.897,-6.095
95.3633,-2.28,-15.037,-6.448,-1.421
95.3672,1.145,-3.991,5.592,-6.435
95.3711,-6.04,3.614,8.059,1.026
95.375,1.023,-6.382,-4.145,-7.621
95.3789,-0.353,-4.183,6.044,-7.948
95.3828,3.033,-0.35,8.387,3.609
95.3867,0.289,4.458,-0.568,8.896
95.3906,-5.809,6.357,5.081,-7.523
95.3945,3.856,-2.967,10.659,3.935
95.3984,4.671,-5.24,15.009,10.799
95.4023,-3.186,-0.192,9.197,-4.01
95.4062,2.126,5.779,5.031,-6.027
95.4102,4.213,16.997,-3.193,0.693
95.4141,-3.489,9.048,7.844,1.635
95.418,0.318,2.027,5.136,-0.083
95.4219,2.241,8.765,13.317,-6.614
95.4258,8.223,-4.779,12.987,5.742
95.4297,10.77,5.005,14.752,-3.27
95.4336,14.214,5.349,14.016,7.081
95.4375,7.5,13.513,10.298,2.691
95.4414,7.158,5.699,10.897,9.768
95.4453,-0.512,7.373,8.941,2.127
95.4492,4.508,6.409,7.817,2.826
95.4531,9.452,-6.808,1.497,1.186
95.457,8.134,5.679,-9.572,2.615
95.4609,5.042,-8.983,-6.748,-0.793
95.4648,1.432,-7.055,-8.362,5.695
95.4688,4.624,-10.313,-14.362,12.174
95.4727,-1.131,-9.19,-12.839,16.371
95.4766,-1.187,-3.731,0.147,-1.115
95.4805,-6.901,-6.904,-6.369,0.736
95.4844,-7.633,-4.716,-7.369,-7.015
95.4883,-7.967,-17.171,-14.712,-6.118
95.4922,0.833,-14.83,-10.16,-12.999
95.4961,-12.855,-9.363,-2.688,-6.561
95.5,-1.943,-10.037,-2.324,-7.646
95.5039,-8.485,-10.336,-6.791,-8.685
95.5078,-10.022,-2.215,-14.226,-1.96
95.5117,-1.718,-12.19,-0.25,-5.002
95.5156,-4.182,-9.65,-9.458,-9.786
95.5195,5.058,-5.46,-8.49,1.935
95.5234,4.813,-5.185,5.224,-1.159
95.5273,0.491,-4.508,-1.406,1.415
95.5312,4.519,-2.688,3.653,-0.332
95.5352,2.722,-0.868,20.183,6.566
95.5391,6.292,-7.281,4.299,1.305
95.543,14.064,-1.292,16.035,7.311
95.5469,0.003,-3.265,11.261,10.629
95.5508,13.478,6.011,11.939,5.374
95.5547,9.806,4.093,4.352,14.669
95.5586,-5.904,9.275,10.57,9.051
95.5625,9.645,0.16,12.262,19.601
95.5664,1.443,6.935,16.902,5.357
95.5703,3.097,1.514,4.197,11.516
95.5742,1.537,2.352,2.938,-3.375
95.5781,7.18,12.877,3.293,5.79
95.582,1.258,14.575,4.305,2.444
95.5859,-0.035,9.077,0.899,2.395
95.5898,2.817,18.075,-4.187,2.838
95.5938,-0.543,11.05,5.303,5.244
95.5977,10.716,11.28,11.485,-4.245
95.6016,2.317,4.898,8.953,-4.891
95.6055,1.735,-8.307,9.49,0.5
95.6094,4.315,-9.705,3.702,3.517
95.6133,1.74,-0.863,1.737,4.464
95.6172,-4.686,-4.324,-3.481,3.632
95.6211,-0.369,-9.502,-2.761,4.182
95.625,-0.874,0.701,-7.877,2.663
95.6289,0.44,-5.068,-3.723,-5.705
95.6328,5.972,0.478,-6.968,-9.461
95.6367,-1.94,-6.528,-1.721,-10.299
95.6406,1.874,-1.506,-3.302,-2.847
95.6445,-2.613,-7.959,-10.92,4.2
95.6484,-7.316,-17.85,-3.506,-2.174
95.6523,0.988,-22.578,-9.195,-5.245
95.6562,-0.59,-10.164,-0.778,-10.483
95.6602,-2.058,-3.039,-14.306,-10.069
95.6641,-2.626,-19.671,-2.812,-7.571
95.668,-6.309,-12.123,-3.811,-10.971
95.6719,-1.213,-16.767,-4.125,-8.528
95.6758,-18.73,-11.934,-0.443,-8.188
95.6797,-7.199,-0.3,-7.545,-10.122
95.6836,-9.122,-6.088,-9.648,-13.996
95.6875,-6.369,-6.751,-7.902,1.119
95.6914,3.786,-9.203,2.78,-12.929
95.6953,1.899,-8.444,-4.656,1.661
95.6992,-12.991,-7.798,-1.393,-5.933
95.7031,-6.472,-11.096,1.398,-4.243
95.707,-1.154,-1.126,-2.662,-5.387
95.7109,1.952,3.516,-4.112,-2.825
95.7148,5.654,-0.982,0.537,16.323
95.7188,0.57,0.253,6.215,10.95
95.7227,2.175,-4.788,11.238,3.811
95.7266,13.892,9.18,0.573,8.38
95.7305,3.037,5.537,11.864,21.131
95.7344,12.895,5.829,8.296,17.993
95.7383,12.57,13.574,17.564,-1.5
95.7422,6.777,9.938,15.878,2.245
95.7461,5.367,11.965,7.858,5.324
95.75,17.642,6.617,14.644,3.893
95.7539,8.613,11.297,18.43,8.137
95.7578,11.318,15.357,8.245,12.994
95.7617,9.986,16.246,14.314,5.438
95.7656,-3.869,17.95,-0.885,8.162
95.7695,5.533,7.952,1.47,4.329
95.7734,5.488,7.19,4.487,3.233
95.7773,-6.336,15.708,1.112,6.468
95.7812,-4.822,12.621,-0.435,-8.134
95.7852,-4.206,4.883,-9.037,0.478
95.7891,2.959,-0.217,-4.556,2.839
